127.0.0.1 - - [21/Mar/2018:15:37:47 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:43:33 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:46:32 +0530] "GET /project2/index.html HTTP/1.1" 200 3211
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:47:56 +0530] "GET /project2/index.html HTTP/1.1" 200 3383
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:48:59 +0530] "GET /project2/index.html HTTP/1.1" 200 4028
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:49:02 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:49:03 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:49:05 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:49:06 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:51:05 +0530] "GET /project2/index.html HTTP/1.1" 200 3269
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:55:04 +0530] "GET /project2/index.html HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:55:05 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:55:23 +0530] "GET /project2/index.html HTTP/1.1" 200 2576
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:55:24 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:56:54 +0530] "GET /project2/index.html HTTP/1.1" 200 2595
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:56:55 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:24 +0530] "GET /project2/register.html HTTP/1.1" 200 2859
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:25 +0530] "GET /bridgeware/suggesteduser HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:25 +0530] "GET /bridgeware/seeusers HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:48 +0530] "POST /bridgeware/adduser HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:48 +0530] "GET /project2/login.html HTTP/1.1" 200 228
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:48 +0530] "GET /bridgeware/suggesteduser HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:48 +0530] "GET /bridgeware/seeusers HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:57 +0530] "POST /bridgeware/loginuser HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [21/Mar/2018:15:57:57 +0530] "GET /project2/home.html HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:00:47 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:16 +0530] "GET /project2/index.html HTTP/1.1" 200 2545
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:18 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:18 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:18 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:19 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:19 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:08:19 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:15:56 +0530] "GET /project2/index.html HTTP/1.1" 200 2474
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:33 +0530] "GET /project2/index.html HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:34 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:34 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:35 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:35 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:35 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:36 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:36 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:36 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:38 +0530] "GET /bridgeware/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:55 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:55 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:56 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:19:56 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:20:20 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:20:21 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:20:39 +0530] "GET /project2/index.html HTTP/1.1" 200 2578
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:36:35 +0530] "GET /project2/index.html HTTP/1.1" 200 3287
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:37:22 +0530] "GET /project2/index.html HTTP/1.1" 200 3476
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:37:57 +0530] "GET /project2/index.html HTTP/1.1" 200 3189
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:39:15 +0530] "GET /project2/index.html HTTP/1.1" 200 2774
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:40:09 +0530] "GET /project2/index.html HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:40:09 +0530] "GET /project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Mar/2018:16:40:38 +0530] "GET /project2/index.html HTTP/1.1" 200 2795
